time,x,z,rotY,speed
77.2508,36.2814,25.6801,110.9723,1.5519
77.3855,36.1922,25.4424,111.1254,1.8923
77.5258,36.0777,25.1894,110.8606,1.9840
77.6653,35.9626,24.9199,110.9008,2.1153
78.0810,35.6728,24.1419,111.2398,1.9990
78.2082,35.6316,24.0140,110.2845,1.0613
78.3494,35.6259,24.0190,110.1947,0.0752
78.4875,35.6264,24.0200,110.1845,0.0090
78.6268,35.6267,24.0206,110.1843,0.0045
78.9358,35.6272,24.0219,110.1837,0.0046
79.0570,35.6275,24.0223,110.1833,0.0042
79.1966,35.6277,24.0228,110.1948,0.0041
79.3364,35.5687,23.8810,109.1859,1.1021
79.4782,35.4728,23.6777,101.4499,1.5868
79.8115,35.3419,23.3888,69.8733,0.9574
79.9219,35.2943,23.3274,60.4393,0.7237
80.0679,35.2845,23.3247,60.3603,0.0917
80.2122,35.2804,23.3248,60.3196,0.0358
80.6074,35.2792,23.3262,60.3254,0.0048
80.7291,35.2788,23.3266,60.3236,0.0053
80.8732,35.2783,23.3271,60.3195,0.0050
81.0146,35.2778,23.3276,60.3162,0.0049
81.1579,35.2773,23.3281,60.3131,0.0049
81.4913,35.2766,23.3288,60.3078,0.0030
81.6307,35.3320,23.2282,62.4534,0.8445
81.7744,35.4457,23.0103,64.5629,1.7199
81.9117,35.5686,22.7862,64.8183,1.8626
82.3363,35.9037,22.0523,64.8904,1.9002
82.4489,36.0001,21.8389,64.9798,2.0791
82.5869,36.0139,21.7580,63.1567,0.5945
82.7276,36.0138,21.7585,63.1523,0.0037
83.1540,36.0136,21.7590,63.1527,0.0012
83.2884,36.0135,21.7591,63.1536,0.0012
83.4269,36.0135,21.7593,63.1572,0.0015
83.5647,36.0134,21.7596,63.1573,0.0018
83.9459,36.0131,21.7602,63.1587,0.0017
84.0598,36.0131,21.7603,63.1577,0.0017
84.1960,36.0532,21.6834,63.0421,0.6476
84.3343,36.1325,21.4798,58.7276,1.5804
84.7616,36.4699,21.1405,29.1854,1.1205
84.8763,36.5330,21.1073,26.0346,0.6229
85.0173,36.5356,21.1073,25.9654,0.0211
85.1582,36.5354,21.1074,25.9652,0.0017
85.5860,36.5349,21.1075,25.9647,0.0011
85.7023,36.5348,21.1076,25.9647,0.0013
85.8443,36.5346,21.1077,25.9649,0.0013
85.9839,36.5344,21.1077,25.9652,0.0014
86.4118,36.5338,21.1080,25.9653,0.0014
86.5535,36.5336,21.1080,25.9654,0.0016
86.6996,36.7005,21.0276,26.1114,1.2686
86.8416,36.8222,20.9463,25.4092,1.0370
87.2695,36.8207,20.9544,25.3588,0.0257
87.4068,36.8198,20.9549,25.3568,0.0079
87.5485,36.8189,20.9555,25.3570,0.0080
87.6899,36.8178,20.9562,25.3545,0.0088
88.0643,36.8152,20.9577,25.3565,0.0084
88.2044,36.8146,20.9580,25.3557,0.0041
88.3508,36.8142,20.9583,25.3556,0.0037
88.4927,36.8137,20.9585,25.3557,0.0039
88.8242,36.8124,20.9592,25.3541,0.0045
88.9601,36.8588,20.9274,27.3044,0.4229
89.1015,36.9104,20.8762,44.0689,0.5186
89.2434,36.9667,20.8574,52.5018,0.4217
89.6708,36.9677,20.8568,52.6358,0.0028
89.8104,36.9676,20.8573,52.6463,0.0031
89.9548,36.9675,20.8574,52.6464,0.0015
90.0976,36.9673,20.8576,52.6464,0.0016
90.4787,36.9670,20.8581,52.6460,0.0017
90.6192,36.9669,20.8583,52.6462,0.0017
90.7620,36.9667,20.8585,52.6462,0.0016
90.9046,36.9666,20.8587,52.6463,0.0015
91.3318,37.0635,20.7327,52.7283,0.3720
91.4500,37.1677,20.5940,53.0262,1.4691
91.5946,37.3258,20.3704,53.1224,1.8948
91.7397,37.5174,20.1152,53.5636,2.2000
92.0607,37.8839,19.6236,53.7454,1.9103
92.1698,37.9828,19.4856,53.7361,1.5570
92.3153,38.0050,19.4569,53.7025,0.2498
92.4591,38.0051,19.4568,53.7014,0.0006
92.8096,38.0052,19.4567,53.7019,0.0005
92.9455,38.0052,19.4566,53.7020,0.0005
93.0881,38.0053,19.4566,53.7019,0.0004
93.2300,38.0053,19.4565,53.7018,0.0004
