time,x,z,rotY,speed
53.1331,20.8722,44.7053,346.1451,0.8364
53.5481,21.3409,44.7116,340.4178,1.1349
53.6848,21.5455,44.7283,338.8318,1.5025
53.8057,21.6958,44.7874,338.9612,1.3347
53.9274,21.8027,44.8706,337.7509,1.1239
54.0497,21.8999,44.9461,337.2302,1.0078
54.3831,22.3002,45.0622,338.5312,1.2543
54.4911,22.3559,45.0836,339.2318,0.5821
54.6169,22.4163,45.1062,340.4884,0.5515
54.7399,22.5032,45.1079,341.1161,0.7151
54.8627,22.5964,45.1191,341.3246,0.8031
55.1961,22.9107,45.3536,343.4122,1.1944
55.3363,23.0455,45.3745,343.5271,0.9731
55.4580,23.1584,45.3858,343.6425,0.9320
55.5813,23.2587,45.4229,343.8142,0.9157
55.9976,23.6006,45.5716,345.0868,0.9225
56.1272,23.6993,45.6202,345.9100,0.8559
56.2530,23.7909,45.6353,345.6742,0.7748
56.3816,23.8933,45.6420,344.1884,0.8591
56.8014,24.2393,45.7770,345.1393,0.9590
56.9304,24.3216,45.8021,349.2924,0.7335
57.0564,24.3512,45.8210,358.8874,0.2927
57.1809,24.3982,45.8660,5.0930,0.5560
57.5712,24.6993,45.8619,11.6061,0.8767
57.6978,24.8157,45.8298,11.8481,1.0842
57.8250,24.9202,45.8004,11.8077,0.9790
57.9541,25.0251,45.7714,11.8075,0.9671
58.3244,25.3583,45.6784,11.6838,1.0703
58.4525,25.4641,45.6506,11.7317,0.9705
58.5801,25.5862,45.6168,11.7200,1.1435
58.7084,25.6907,45.5864,11.6299,0.9649
59.0893,26.0249,45.4936,11.6708,1.0406
59.2184,26.1479,45.4612,11.7499,1.1299
59.3454,26.2525,45.4319,11.7678,0.9817
59.4735,26.3580,45.4028,11.7952,0.9781
59.8496,26.6910,45.3081,11.8184,1.0547
59.9751,26.8149,45.2748,11.8592,1.1686
60.1019,26.9206,45.2452,11.8600,0.9910
60.2301,27.0237,45.2154,11.8370,0.9551
60.5980,27.3602,45.1220,11.8056,1.0869
60.7266,27.4662,45.0930,11.8322,0.9759
60.8534,27.5715,45.0635,11.8215,0.9893
60.9808,27.6960,45.0293,11.8287,1.1497
61.3406,28.0121,44.9405,11.8783,1.0465
61.4676,28.1169,44.9110,11.8686,0.9862
61.5944,28.2233,44.8817,11.8909,0.9952
61.7212,28.3394,44.8449,11.5520,1.1165
62.0628,28.6112,44.7708,11.8121,0.9712
62.1892,28.7217,44.7418,11.9044,1.0042
62.3152,28.8837,44.7069,12.2628,1.3859
62.4432,29.0345,44.6752,12.5992,1.2498
62.5712,29.1775,44.6507,13.1019,1.1857
62.8099,29.4590,44.5954,13.7938,1.2635
62.9485,29.6361,44.5774,14.1410,1.2978
63.0740,29.7817,44.5446,14.1888,1.1910
63.1960,29.9482,44.5044,14.2836,1.4042
63.3167,30.0872,44.4691,14.3059,1.1913
63.5856,30.3947,44.4017,14.2624,1.1706
63.6961,30.5238,44.3660,14.3042,1.2119
63.8211,30.6469,44.3342,14.3371,1.0191
63.9414,30.7702,44.3040,14.3701,1.0556
64.0629,30.8949,44.2724,14.3781,1.0587
64.1839,31.0182,44.2358,14.4606,1.0634
64.4068,31.2408,44.1817,14.2259,1.0281
64.5154,31.3687,44.1429,14.1960,1.2324
64.6352,31.4955,44.0982,14.1058,1.1222
64.7565,31.6193,44.0640,14.0234,1.0608
64.8769,31.7544,44.0282,13.8840,1.1614
65.2910,32.1820,43.9199,14.1725,1.0657
65.4273,32.3278,43.8815,14.3359,1.1076
65.5487,32.4498,43.8479,14.3372,1.0469
65.6681,32.5747,43.8149,14.3096,1.0830
65.7890,32.7064,43.7778,14.2333,1.1331
66.2092,33.1576,43.6664,14.1118,1.1082
66.3153,33.2815,43.6368,14.1132,1.2063
66.4505,33.4051,43.6068,14.1747,0.9451
66.5726,33.5329,43.5699,14.2468,1.0929
66.6926,33.6591,43.5296,14.3526,1.1042
66.8133,33.7951,43.4988,14.4197,1.1557
67.1642,34.2015,43.3919,14.1507,1.1983
67.3085,34.3668,43.3433,14.3813,1.1944
67.4312,34.5055,43.3129,14.4754,1.1573
67.5519,34.6418,43.2713,14.4429,1.1828
67.6726,34.7795,43.2328,14.3995,1.1859
68.0865,35.2424,43.1197,14.5496,1.1536
68.2142,35.3679,43.0965,14.4281,1.0006
68.3349,35.4900,43.0613,14.3945,1.0533
68.4572,35.6255,43.0209,14.4649,1.1575
68.5793,35.7523,42.9875,14.6154,1.0781
68.9719,36.1494,42.9024,14.5348,1.0351
69.0804,36.2820,42.8662,14.4300,1.2668
69.2006,36.4042,42.8314,14.2902,1.0646
69.3208,36.5316,42.7939,14.2071,1.1065
69.4423,36.6598,42.7720,14.1710,1.0729
69.5639,36.7870,42.7409,14.1885,1.0771
69.8972,37.1469,42.6442,14.0480,1.1186
70.0042,37.2405,42.6242,15.3774,0.8969
70.1236,37.3063,42.5955,25.1238,0.6079
70.2438,37.3602,42.5763,37.0223,0.4770
70.3630,37.4396,42.5748,46.3810,0.6666
70.4842,37.4805,42.5755,48.4994,0.3404
70.8129,37.4816,42.5698,48.4423,0.0197
70.9340,37.4843,42.5648,48.1955,0.0463
71.0555,37.4842,42.5650,48.1956,0.0014
71.1791,37.4841,42.5651,48.1951,0.0012
71.2996,37.4840,42.5652,48.1955,0.0012
71.6737,37.4837,42.5655,48.1952,0.0010
71.7947,37.4836,42.5656,48.1957,0.0010
71.9156,37.4835,42.5657,48.1953,0.0011
72.0375,37.4835,42.5658,48.1954,0.0010
72.1595,37.4834,42.5658,48.1959,0.0010
72.5734,37.4831,42.5661,48.1955,0.0009
72.6961,37.4831,42.5662,48.1958,0.0011
72.8196,37.4830,42.5663,48.1956,0.0008
72.9415,37.4829,42.5664,48.1961,0.0009
73.0636,37.4828,42.5664,48.1958,0.0008
73.4375,37.4826,42.5667,48.1958,0.0009
73.5635,37.4826,42.5668,48.1955,0.0008
73.6865,37.4825,42.5668,48.1957,0.0008
73.8081,37.4824,42.5669,48.1962,0.0008
73.9292,37.4803,42.5680,48.3035,0.0199
74.3026,37.4787,42.5712,48.3479,0.0096
74.4284,37.4930,42.5473,54.9307,0.2228
74.5501,37.5072,42.5248,64.2011,0.2326
74.6722,37.5072,42.5245,64.4921,0.0039
74.7947,37.5072,42.5245,64.4869,0.0002
75.2089,37.5069,42.5244,64.5645,0.0043
75.3313,37.5084,42.5198,64.6120,0.0476
75.4541,37.5113,42.5145,64.5626,0.0490
75.5769,37.5111,42.5150,64.5612,0.0045
75.6990,37.5109,42.5154,64.5605,0.0036
76.1131,37.5103,42.5166,64.5593,0.0034
76.2375,37.5101,42.5170,64.5586,0.0038
