time,x,z,rotY,speed
30.5400,38.7818,35.3342,86.7801,2.0909
30.6707,38.7947,35.1039,91.4056,1.7665
30.7944,38.8127,34.9158,91.5989,1.5298
30.9205,38.8141,34.7014,91.6784,1.7006
31.0523,38.8106,34.4510,91.8040,1.9042
31.1828,38.7969,34.2452,91.8578,1.6149
31.3160,38.7961,34.0167,91.8182,1.7902
31.4438,38.8014,33.8135,92.0706,1.6229
31.5747,38.7961,33.5276,92.1474,2.1956
31.7035,38.7893,33.2688,92.2498,2.0236
31.8374,38.7905,32.9919,92.3996,2.1183
31.9638,38.7939,32.7566,92.4386,1.8705
32.0963,38.7618,32.4916,96.7054,2.0156
32.2236,38.7192,32.2511,108.6870,1.9193
32.3596,38.6666,32.0184,110.4894,1.7713
32.4938,38.5944,31.7918,110.4146,1.7978
32.6260,38.5005,31.5515,110.2698,1.9526
32.7619,38.4093,31.3342,110.0268,1.7371
32.8931,38.3084,31.1152,109.6947,1.8868
33.0178,38.2392,30.9045,109.7705,1.8065
33.1417,38.1624,30.7009,109.6525,1.7608
33.2700,38.0565,30.4681,109.4766,1.9951
33.3960,37.9341,30.2549,109.2361,1.9520
33.5203,37.8587,30.0242,110.2980,1.9657
33.6460,37.7738,29.7483,111.0394,2.2970
33.7767,37.6910,29.5445,110.6955,1.6919
33.9011,37.6468,29.3633,110.5211,1.4999
34.0449,37.5588,29.1185,110.4714,1.8082
34.1768,37.4695,28.9365,110.3991,1.5459
34.3028,37.3983,28.7296,111.1397,1.7504
34.4298,37.3053,28.4668,111.1736,2.2065
34.5544,37.2014,28.2612,110.5472,1.8622
34.6797,37.1084,28.0609,110.4393,1.7726
34.8098,37.0224,27.8451,110.4151,1.8099
34.9366,36.9367,27.6484,110.2311,1.6955
35.0632,36.8409,27.4556,109.7456,1.7191
35.1934,36.7892,27.2160,110.7602,1.9049
35.3193,36.7032,26.9737,111.1256,2.0517
35.4430,36.5998,26.7269,111.2188,2.1682
35.5775,36.5112,26.4978,111.6875,1.8402
35.7045,36.4611,26.2903,111.8908,1.7002
