time,x,z,rotY,speed
36.1100,25.3556,46.5838,9.6279,1.0835
36.2375,25.4893,46.5509,10.4904,1.2529
36.3638,25.5951,46.5175,15.3871,1.0004
36.4917,25.7182,46.4648,16.3937,1.1762
36.6200,25.8321,46.4195,16.3814,1.0866
36.7509,25.9651,46.3671,16.3663,1.2391
36.8807,26.0796,46.3224,16.3671,1.0728
37.0099,26.1935,46.2769,16.3609,1.0748
37.1386,26.3262,46.2254,16.3798,1.2625
37.2668,26.4412,46.1811,16.3852,1.0874
37.3966,26.5723,46.1291,16.3304,1.2289
37.5256,26.6869,46.0836,16.3081,1.0883
37.6547,26.8209,46.0314,16.2900,1.2639
37.7843,26.9345,45.9870,16.2879,1.0697
37.9128,27.0679,45.9352,16.2764,1.2656
38.0408,27.1821,45.8911,16.3133,1.0791
38.1680,27.2948,45.8462,16.2606,1.0929
38.2957,27.4274,45.7954,16.2975,1.2622
38.4232,27.5413,45.7500,16.2422,1.0897
38.5509,27.6755,45.6989,16.2763,1.2779
38.6781,27.7919,45.6538,16.2638,1.1098
38.8060,27.9111,45.6066,16.1967,1.1428
38.9324,28.0548,45.5510,16.1994,1.3920
39.0585,28.1761,45.5044,16.1909,1.1640
39.1847,28.2836,45.4582,15.6453,1.0758
39.3112,28.4187,45.4012,15.4493,1.3281
39.4371,28.5410,45.3628,15.8781,1.1675
39.5628,28.6611,45.3232,16.2819,1.1536
39.6881,28.8060,45.2713,16.3760,1.3254
39.8146,28.9963,45.2141,16.9610,1.6547
39.9390,29.1531,45.1625,17.3039,1.4036
40.0628,29.3132,45.1099,17.3710,1.4309
40.1890,29.5073,45.0837,18.0900,1.5701
40.3212,29.7146,45.0415,18.5295,1.6097
40.4582,29.9134,44.9848,18.6204,1.5096
40.5953,30.1054,44.9261,18.6166,1.4635
40.7353,30.2960,44.8620,18.4887,1.4376
40.8723,30.4820,44.7979,18.4002,1.4374
41.0114,30.6657,44.7435,18.0556,1.3766
41.1487,30.8124,44.6973,18.0742,1.1215
41.2856,30.9781,44.6435,17.9712,1.2726
41.4212,31.1460,44.5843,17.9703,1.3131
41.5521,31.3129,44.5224,18.0138,1.3593
41.6872,31.4593,44.4742,18.1244,1.1416
41.8240,31.6378,44.4131,18.0589,1.3786
41.9649,31.8093,44.3535,18.0216,1.2919
42.1023,31.9892,44.2894,17.8880,1.3904
42.2395,32.1741,44.2299,17.7043,1.4168
42.3741,32.3491,44.1747,17.6770,1.3661
42.5138,32.5176,44.1160,17.8271,1.2785
42.6549,32.6927,44.0532,17.9173,1.3220
42.7946,32.8661,43.9873,17.8543,1.3277
42.9347,33.0416,43.9382,18.1099,1.3010
43.0758,33.2266,43.8803,18.3133,1.3767
43.2222,33.4001,43.8221,18.3377,1.2582
43.3638,33.5732,43.7585,18.2732,1.3072
43.5047,33.7452,43.6929,18.3983,1.3071
43.6423,33.9447,43.6114,22.7743,1.5684
43.7855,34.0840,43.5333,30.2513,1.1148
43.9320,34.2831,43.4212,30.6194,1.5601
44.0781,34.4553,43.3217,30.8539,1.3604
44.1802,34.5711,43.2544,31.0968,1.3125
44.3163,34.7474,43.1534,31.1775,1.4967
44.4529,34.9215,43.0536,31.0268,1.4723
44.5911,35.0738,42.9571,31.0954,1.3054
44.7291,35.2033,42.8724,32.2122,1.1281
44.8653,35.3515,42.7744,39.0514,1.3064
44.9965,35.4861,42.6796,44.9424,1.2547
45.1269,35.5955,42.5666,45.0985,1.2136
45.2614,35.7176,42.4219,45.0881,1.4078
45.3926,35.8394,42.3077,46.4493,1.2727
45.5256,35.9204,42.2216,52.9880,0.8891
45.6581,36.0147,42.0586,59.2884,1.4221
45.7899,36.0913,41.9216,59.6169,1.1902
45.9254,36.1908,41.7595,59.6319,1.4040
46.0617,36.2829,41.5964,59.5348,1.3746
46.1919,36.3684,41.4428,59.5287,1.3504
