time,x,z,rotY,speed
37.7208,39.0351,41.3977,150.5351,0.1258
37.8533,39.0328,41.3988,150.5252,0.0303
37.9888,39.0324,41.3997,150.5290,0.0073
38.1238,39.0321,41.4004,150.5291,0.0059
38.2603,39.0317,41.4013,150.5329,0.0073
38.3970,39.0314,41.4021,150.5360,0.0066
38.5336,39.0311,41.4028,150.5366,0.0054
38.6469,39.0309,41.4033,150.5372,0.0048
38.7799,39.0307,41.4039,150.5398,0.0054
38.9152,39.0304,41.4047,150.5393,0.0058
39.0873,39.0300,41.4056,150.5381,0.0063
39.2217,39.0298,41.4063,150.5391,0.0053
39.3571,39.0296,41.4071,150.5389,0.0062
39.4930,39.0292,41.4080,150.5392,0.0072
39.6008,39.0264,41.4154,149.9454,0.0739
39.7355,39.0235,41.4263,148.6246,0.0848
39.8712,39.0345,41.4177,152.2809,0.1465
40.0232,39.1355,41.3739,166.0667,0.7261
40.1612,39.2186,41.3072,184.8849,0.7776
40.3020,39.2254,41.2884,202.8643,0.1547
40.4745,39.2280,41.2882,203.9733,0.0250
40.6174,39.2366,41.2910,203.9501,0.0653
40.7611,39.2346,41.2913,203.9245,0.0216
40.9143,39.2346,41.2913,203.9398,0.0010
41.0609,39.2345,41.2912,203.9967,0.0010
41.2067,39.2352,41.2871,203.8313,0.0289
41.3532,39.2339,41.2812,204.0517,0.0426
41.5000,39.2343,41.2777,204.0030,0.0267
41.6465,39.2337,41.2749,203.9691,0.0201
41.7925,39.2332,41.2745,203.9707,0.0049
41.9378,39.2335,41.2751,203.9695,0.0048
42.0839,39.2337,41.2757,203.9686,0.0044
42.2294,39.2340,41.2764,203.9674,0.0048
42.3742,39.2342,41.2769,203.9664,0.0041
42.5184,39.2404,41.2853,203.9384,0.0730
42.6648,39.1937,41.1402,209.6357,1.0564
42.8096,39.0824,41.0799,225.7348,0.8823
42.9558,39.0564,41.0761,227.6130,0.1804
43.1002,39.0647,41.0745,227.4466,0.0705
43.2457,39.0649,41.0747,227.4484,0.0018
43.3911,39.0651,41.0749,227.4480,0.0019
43.5384,39.0653,41.0751,227.4482,0.0019
43.6864,39.0655,41.0752,227.4485,0.0016
43.8320,39.0657,41.0754,227.4488,0.0018
43.9775,39.0658,41.0755,227.4493,0.0014
